id,occurred_at,title,indicator_id,direction,magnitude,geography,confidence,triangulation_count,primary_url,summary,rationale,codebook_version
9c9f8a0f-2fdc-4b46-b3a7-2dc9b19de96d,2026-02-27T00:00:00+00:00,"Common Sense Media ""no AI companions for under-18s"" stance re-surfaces in mainstream",3.N.c,1,major,us,0.88,1,https://sites.psu.edu/digitalshred/2026/02/27/talk-trust-and-trade-offs-how-and-why-teens-use-ai-companions-common-sense-media/,"Common Sense Media report ""Talk, Trust, and Trade-Offs"" (orig. Jul 2025) reaffirmed via Penn State re-coverage Feb 2026 and ongoing APA Monitor, Stanford SSIR, Brookings citations: peril of AI companions outweighs potential, no under-18 use.",Sustained expert-consensus stance that AI companions harm youth mental health; embedded in mainstream coverage.,v0.1
8d1af3d2-f189-4428-9905-bcb7b8dd0c66,2026-02-25T00:00:00+00:00,Trends in AI incidents and hazards reported by the media,6.N.a,1,minor,global,0.8,1,https://www.oecd.org/en/publications/trends-in-ai-incidents-and-hazards-reported-by-the-media_4f5ff43c-en.html,The OECD published a report analyzing trends in AI-related incidents and hazards as reported by the media.,"The OECD published a report analyzing trends in AI incidents and hazards, contributing to international consensus and risk assessment.",v0.1
22132115-9a28-4a9c-998e-d39356aaee6e,2026-02-24T00:00:00+00:00,Anthropic drops categorical pause commitment from Responsible Scaling Policy v3.0,6.D.a,-1,major,global,0.92,1,https://www.anthropic.com/news/responsible-scaling-policy-v3,"On 24 Feb 2026 Anthropic released RSP v3.0, removing its previous implication that it would pause training/deployment if risks exceeded acceptable levels. Some mitigations (e.g. RAND SL4) reframed as 'industry-wide recommendations' rather than unilateral commitments. GovAI and multiple safety commentators flagged this as material weakening of the flagship voluntary framework.",Flagship voluntary commitment weakened by the lab that pioneered the framework; confirms collective-action limits of self-governance.,v0.1
12685ede-fbb0-4be8-aa05-e9eaeaf00066,2026-02-23T00:00:00+00:00,Ofcom fines adult-site operator £1.35M under UK Online Safety Act,3.L.b,1,major,europe,0.9,1,https://inforrm.org/2026/03/11/ofcom-steps-up-online-safety-act-enforcement-with-two-further-age-assurance-fines-for-pornographic-platforms-alexandros-antoniou/,Record fine announced 23 Feb 2026 against 8579 LLC for failing to deploy highly-effective age assurance under OSA s.12. Ofcom has opened 90+ investigations and issued 6 fines since July 2025 enforcement start.,Sustained portfolio-level enforcement of age-assurance duty; highest OSA fine to date.,v0.1
e9190d54-260f-4b57-9353-07fba609c002,2026-02-21T00:00:00+00:00,New Delhi Declaration on AI Impact endorsed by 92 countries and international organisations,6.N.c,1,major,global,0.9,1,https://www.mea.gov.in/bilateral-documents.htm?dtl%2F40809%2FAI_Impact_Summit_Declaration_New_Delhi_February_18__19_2026,"At the India AI Impact Summit (16-21 Feb 2026; declaration adopted 18-19 Feb, announced 21 Feb 2026), 92 countries and international organisations — including US, UK, China, Russia, EU, Switzerland — endorsed the New Delhi Declaration committing to international cooperation on safe, inclusive AI. Substantially broader than Paris 2025 signatory base; US re-engaged. (Initial 88 on 21 Feb, grew to 91 by 24 Feb, 92 as of 5 Mar 2026.)",Largest AI summit declaration to date; notable US return post-Paris 2025. Multilateral coordination expectation partially restored.,v0.1
04f8ceb0-6ba0-4830-bbd7-126c6693d642,2026-02-19T00:00:00+00:00,Google DeepMind publishes Gemini 3.1 Pro model card,1.D.a,1,minor,us,0.88,1,https://deepmind.google/models/model-cards/gemini-3-1-pro/,,Continued publication of full model card maintains cross-lab norm.,v0.1
770aba4b-230b-479d-a20b-3af08d0cd362,2026-02-16T00:00:00+00:00,YouGov: most Americans say AI will reduce the number of jobs in the US,4.N.c,1,minor,us,0.85,1,https://today.yougov.com/technology/articles/54123-most-americans-say-ai-artificial-intelligence-will-reduce-number-jobs-in-us-united-states-february-13-16-2026-economist-yougov-poll,February 2026 Economist/YouGov poll finds majority of Americans expect AI to reduce employment; skepticism toward AI replacement hardening in public opinion.,Rising public skepticism creates political space for protective regulation; cultural pushback measurable,v0.1
03e3aa5d-c1dd-4ae0-a638-1b787761dd6f,2026-02-16T00:00:00+00:00,Frontier Model Forum reports information-sharing protocol progress,1.N.b,1,minor,global,0.72,1,https://www.frontiermodelforum.org/updates/information-sharing-2026,,Cross-lab eval sharing becoming operational norm among frontier developers.,v0.1
b6bf556b-6578-47f6-ac13-0c92f6e94eaa,2026-02-15T00:00:00+00:00,FLI civil society recommendations published ahead of India AI Impact Summit,6.N.b,1,minor,global,0.8,1,https://futureoflife.org/document/recommendations-for-the-ai-impact-summit/,"Future of Life Institute (UN SG's designated civil society co-champion for AI) released pre-summit recommendations calling for Global South participation in AI governance, national audit capacity, and commensurate safety guarantees from developers. Published 15 Feb 2026, days before the 16-21 Feb New Delhi summit.",Major civil society coalition input to multilateral process; signals continued organized civil society engagement with summit track.,v0.1
7f6b9baa-ec9d-428a-95e0-17d6498df51b,2026-02-11T00:00:00+00:00,Open letter from 60+ civil society orgs to EU on AI Act transparency safeguard,6.N.b,1,minor,europe,0.85,1,https://cadeproject.org/updates/open-letter-urges-eu-lawmakers-to-retain-ai-act-transparency-safeguard/,"European coalition of civil society, trade unions, and academics (60+ organisations incl. Access Now, EDRi, Amnesty Tech, BEUC) signed open letter to MEPs and Commission urging rejection of AI Omnibus amendments that would delete Art. 49(2) high-risk transparency safeguard.",Multilateral civil society coalition defending binding cross-border governance safeguards against industry-led rollback.,v0.1
9cdb9ff9-ce7f-4613-909f-70b98b637983,2026-02-09T00:00:00+00:00,"Anthropic Head of Safeguards Research resigns: ""world is in peril""",2.N.c,-1,major,us,0.85,1,https://www.businessinsider.com/read-exit-letter-by-an-anthropic-ai-safety-leader-2026-2,"Mrinank Sharma, Head of Safeguards Research at Anthropic, resigned publicly Feb 9 2026 citing inability to fulfill safety duties; follows a wave of safety-team departures from frontier labs.","Senior safety-lead departure signals lab-level duty-of-care norms are collapsing internally, not strengthening.",v0.1
6e603c15-6c84-4207-b481-ee0e5c883454,2026-02-06T00:00:00+00:00,TikTok rejects EU Commission call to disable infinite scroll,3.D.c,-1,major,europe,0.9,1,https://techcrunch.com/2026/02/06/eu-tiktok-disable-addictive-features-infinite-scroll-recommendation-engine/,"Feb 2026: TikTok disputed Commission findings as ""categorically false,"" defended screen-time tools that EU called ""easy to dismiss."" No commitment to disable infinite scroll or redesign recommender system.",Largest attention-economy platform actively resists attention-respecting redesign; engagement-max still winning in product.,v0.1
046a1dce-9bcd-4895-9468-792b987676f1,2026-02-06T00:00:00+00:00,Anthropic Claude Opus 4.6 system card: ASL-3 evals published,2.D.a,1,minor,us,0.75,1,https://www.anthropic.com/news/claude-opus-4-6-system-card,"Anthropic published Claude Opus 4.6 system card in early February 2026 detailing ASL-3 safeguards, CBRN uplift evaluations, and pre-deployment red-teaming.",Raises disclosure floor for safety-by-design; competitive pressure on other labs to match.,v0.1
cdbdcaf2-dade-4631-afa9-d2dde90442bc,2026-02-06T00:00:00+00:00,EU Commission finds TikTok's addictive design breaches DSA,3.N.b,1,major,europe,0.92,1,https://digital-strategy.ec.europa.eu/en/news/commission-preliminarily-finds-tiktoks-addictive-design-breach-digital-services-act,"Preliminary findings published 6 Feb 2026: infinite scroll, autoplay, push notifications and recommender system inadequately mitigated for mental-health risks. Commission says TikTok must change the basic design of its service.",First regulator to formally name infinite scroll + autoplay as addictive design requiring fundamental redesign under DSA.,v0.1
84186029-46b0-4cd5-a6c1-d6052736084e,2026-02-04T00:00:00+00:00,Claude is a space to think,3.N.a,1,minor,global,0.8,1,https://www.anthropic.com/news/claude-is-a-space-to-think,"Anthropic announced that its AI assistant Claude will remain ad-free, emphasizing a product philosophy centered on providing users a 'space to think' rather than maximizing engagement.","Anthropic publicly commits to an ad-free model for Claude, framing the AI as a 'space to think' rather than an engagement-maximizing tool.",v0.1
f0ef8af3-cb84-45b0-be53-d402e5d6afc5,2026-02-03T00:00:00+00:00,International AI Safety Report 2026 published under Bengio leadership,1.N.a,1,major,global,0.9,1,https://www.gov.uk/government/publications/international-ai-safety-report-2026,,30-country consensus report raises public baseline for frontier AI transparency expectations.,v0.1
88d9b808-7f77-4352-952d-1310ef4d31b9,2026-02-03T00:00:00+00:00,International AI Safety Report 2026 publishes consolidated eval findings,1.D.b,1,major,global,0.88,1,https://www.gov.uk/government/publications/international-ai-safety-report-2026,,30-country report synthesizes public eval results; makes public-eval expectation multilateral.,v0.1
f2a655e8-8acd-4cb2-ae42-5a2eec63ab0c,2026-02-03T00:00:00+00:00,International AI Safety Report 2026 published by 100+ experts from 30+ countries,6.N.a,1,major,global,0.95,1,https://www.gov.uk/government/publications/international-ai-safety-report-2026,"Second annual International AI Safety Report chaired by Yoshua Bengio, backed by EU/OECD/UN and 30+ countries, released 3 Feb 2026 ahead of the India AI Impact Summit. 200-page report with 1,451 references. Confirms scientific consensus on escalating risks (cyber, bio, loss of control, eval-aware models). (Note: arxiv preprint 2602.21012 uploaded 24 Feb 2026; primary release was UK gov on 3 Feb 2026.)",Most authoritative international scientific consensus document on AI risks; institutionalized annual cadence with 30+ country panel.,v0.1
8278bbf2-d2a3-48d5-ae2e-9c0d25297d46,2026-02-01T00:00:00+00:00,Commission launches Action Plan Against Cyberbullying to protect young people online,3.L.b,1,minor,europe,0.8,1,https://digital-strategy.ec.europa.eu/en/news/commission-launches-action-plan-against-cyberbullying-protect-young-people-online,The European Commission launched a new Action Plan Against Cyberbullying aimed at protecting the mental health of children and teenagers online.,"The European Commission launched an Action Plan to protect the mental health of minors online, advancing youth digital protections.",v0.1
bbb6f1cf-6fa2-4cd7-a28f-4bfec3a5a904,2026-01-26T00:00:00+00:00,UK Home Secretary announces largest national live facial recognition rollout in British history,5.N.a,-1,major,europe,0.85,1,https://www.gov.uk/government/news/white-paper-sets-out-reforms-to-policing,"UK Home Secretary Shabana Mahmood announced on 26 Jan 2026 a policing white paper expanding mobile LFR camera vans from 10 to 50 nationwide, plus a £115M National Centre for AI in Policing (Police.AI). Backlash from Big Brother Watch, Liberty and parliamentary critics framing it as an 'Orwellian panopticon'; the government has also launched a consultation on a bespoke legal framework.",Strong public debate: gov framed as 'panopticon' + civil-society/court pushback. Net-negative for rights; debate itself is healthy.,v0.1
b257d401-80a9-4c51-8411-c36248dc13ab,2026-01-20T00:00:00+00:00,OpenAI VP Ryan Beiermeister fired after raising child-safety concerns,2.N.c,-1,major,us,0.75,1,https://techcrunch.com/2026/02/10/openai-policy-exec-who-opposed-chatbots-adult-mode-reportedly-fired-on-discrimination-claim/,OpenAI fired VP Product Policy Ryan Beiermeister in early January 2026 after she raised concerns about adult-mode rollout and the strength of child-exploitation guardrails; she denies the cited discrimination claim.,Frontier lab terminating a safety-policy VP after internal dissent corrodes the emerging norm of researcher protection.,v0.1
a397a474-a3bc-401e-8929-ca5cab1c5d9e,2026-01-15T00:00:00+00:00,EU Digital Fairness Act proposal slated for Q4 2026,3.L.a,1,major,europe,0.85,1,https://www.europarl.europa.eu/legislative-train/carriage/digital-fairness-act/report?sid=9901,"Commission 2026 work programme confirms a Digital Fairness Act legislative initiative for Q4 2026, targeting dark patterns, addictive design, unfair personalisation and influencer marketing. Consultation closed Oct 2025.",Moves EU dark-patterns rules from sector-specific (DSA Art. 25) to a horizontal regime covering all B2C digital.,v0.1
0621bdb6-7b87-43e2-a0d6-4fdea682dbac,2026-01-08T00:00:00+00:00,EC publishes DMA review summary with AI-gatekeeper scope under active consideration,7.L.b,0,minor,europe,0.75,1,https://digital-markets-act.ec.europa.eu/commission-publishes-summary-and-responses-consultation-ongoing-review-digital-markets-act-2026-01-08_en,"On Jan 8, 2026 the Commission published the summary of 450+ contributions to its DMA review consultation (ran Jul-Sep 2025, with dedicated AI questionnaire launched Aug 26, 2025). AI emerged as the most prevalent theme; respondents split on whether to add a standalone AI Core Platform Service category. Article 53 report due May 3, 2026.",Consultation-stage move; norm-gathering for future enforcement rather than action.,v0.1
c71e3571-c42a-4d1c-aabe-ece7b1066f3e,2026-01-07T00:00:00+00:00,Google and Character.AI settle teen-suicide wrongful death lawsuits,3.N.c,1,major,us,0.92,1,https://www.latimes.com/business/story/2026-01-07/google-character-ai-to-settle-lawsuits-alleging-chatbots-harmed-teens,"Settlement in principle on Jan 7 2026 covering lawsuits from families in Florida, Colorado, Texas and NY alleging Character.AI chatbots drove teens to suicide or self-harm. Landmark liability moment for AI-related mental-health harm.",Liability settlement validates mental-health harm narrative in mainstream discourse; sets precedent for AI accountability.,v0.1
9b18d305-2e7f-43e1-a369-08d55750a0e8,2026-01-05T00:00:00+00:00,In re OpenAI MDL: court compels 20M ChatGPT conversation logs,2.L.d,1,major,us,0.8,1,https://www.courtlistener.com/docket/openai-mdl-3028/,MDL court ordered OpenAI to produce ~20 million ChatGPT conversation logs to consolidated class-action plaintiffs on January 5 2026; historic private-enforcement discovery order.,Largest AI-related discovery order to date; enables private plaintiffs to pursue duty-of-care theories at scale.,v0.1
0294af2e-8913-4ff3-8622-3fc740d0cee7,2026-01-01T00:00:00+00:00,Texas Responsible AI Governance Act (HB 149) takes effect,5.L.b,1,major,us,0.9,1,https://www.multistate.us/insider/2026/2/4/all-of-the-comprehensive-privacy-laws-that-take-effect-in-2026,"TX HB 149 took effect 1 Jan 2026, prohibiting AI systems that intentionally discriminate against protected classes, restricting biometric capture for AI training, and requiring AG-available risk governance documentation.",Second US state after Colorado with a cross-sector AI anti-discrimination law. Weaker than CO SB 24-205 but in force now.,v0.1
ac7e8624-3c33-493e-ac84-2e4a17de16e8,2026-01-01T00:00:00+00:00,"Three new state comprehensive privacy laws take effect Jan 2026 (IN, KY, RI)",5.L.c,1,minor,us,0.9,1,https://www.jdsupra.com/legalnews/state-privacy-laws-taking-effect-in-2026-4242563/,"Indiana Consumer Data Protection Act, Kentucky Consumer Data Protection Act and Rhode Island Data Transparency and Privacy Protection Act all took effect 1 Jan 2026, bringing the total US states with comprehensive privacy laws to 20. Rhode Island uses notably low thresholds (35K consumers).","Incremental state-by-state privacy buildout continues. None are strong laws individually, but compound effect is real.",v0.1
a05bf1da-badc-40cd-b7e8-bd4ca27212de,2026-01-01T00:00:00+00:00,California SB 53 frontier AI transparency law takes effect,1.L.a,1,major,us,0.92,1,https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202520260SB53,,Largest US state mandates pre-deployment safety testing and disclosure for frontier models.,v0.1
63ca2a0c-528c-4937-a5c5-1cc9fac24c23,2026-01-01T00:00:00+00:00,California SB 53 critical-safety-incident 15-day disclosure rule live,1.L.b,1,major,us,0.9,1,https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202520260SB53,,First US state law with fixed statutory window for frontier incident reporting.,v0.1
1f905559-c78f-4b35-a29d-1cd8b4be3faa,2026-01-01T00:00:00+00:00,California Senate Bill 361 expands data broker registration; generative-AI disclosure required,5.L.c,1,minor,us,0.82,1,https://www.multistate.us/insider/2026/2/4/all-of-the-comprehensive-privacy-laws-that-take-effect-in-2026,"CA SB 361 took effect Jan 2026, requiring data brokers to disclose whether personal data is sold to generative AI developers, foreign actors, or governments. Opt-out requests must be processed within 45 days via CPPA's deletion mechanism.",First state law explicitly flagging AI-training data flows in broker disclosures. Small but precedent-setting.,v0.1
7f42aca8-43bf-4ce2-a162-7dfb54a14129,2026-01-01T00:00:00+00:00,California SB 243 AI companion chatbot law takes effect,2.L.b,1,major,us,0.95,1,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260SB243,"California SB 243 took effect January 1 2026, imposing duty-of-care obligations on AI companion chatbot operators including crisis response, disclosure, and age verification.","First US state duty-of-care statute specifically for AI chatbots, with private right of action; template law.",v0.1
615920ba-1bf0-47ba-b016-f150fcab5225,2026-01-01T00:00:00+00:00,Utah's Experiment With AI-Driven Prescription Renewals,4.D.a,-1,minor,us,0.8,1,https://hai.stanford.edu/research/utahs-experiment-with-ai-driven-prescription-renewals,"In January 2026, Utah launched a pilot program that permits an autonomous AI agent to handle prescription renewals, removing humans from the loop in a high-stakes medical process.","Utah's pilot program allows an autonomous AI agent to renew medical prescriptions, removing humans from a high-stakes decision loop.",v0.1
e5406aa1-3ce8-478f-a63c-5022e1032e3d,2026-01-01T00:00:00+00:00,California SB 243 companion-chatbot law takes effect,3.L.b,1,major,us,0.94,1,https://perkinscoie.com/insights/update/california-companion-chatbot-law-now-effect,"First US law specifically regulating AI ""companion chatbots"" — effective 1 Jan 2026. Requires AI disclosure, self-harm safety protocols, minor-specific safeguards including 3-hour break reminders, crisis referrals. Private right of action.",First-in-nation law targeting AI-companion harms to minors; creates liability template other states will copy.,v0.1
75b8cc60-7b39-4a33-8765-06a8f6a393bf,2026-01-01T00:00:00+00:00,California ADMT regulations require consumer notice and opt-out for AI significant decisions,5.D.c,1,major,us,0.9,1,https://cppa.ca.gov/announcements/2025/20250923.html,"New CPPA rules approved 23 Sep 2025 took effect 1 Jan 2026 with phased deadlines: businesses using Automated Decision-Making Technology for 'significant decisions' (employment, housing, credit, education, healthcare) must conduct risk assessments and honor notice, access, appeal and opt-out rights. ADMT-specific notice/opt-out obligations broadly effective 1 Jan 2027; risk-assessment duties apply prospectively from 1 Jan 2026.",First US state law forcing UX-level surfacing of algorithmic-decision rights (notice + appeal) on deployers. Sets the pattern.,v0.1
4f23c0e3-fd95-4939-8ed1-586ed04fc3f2,2026-01-01T00:00:00+00:00,Nevada AI political advertising disclosure law (AB73) takes effect,7.L.d,1,minor,us,0.85,1,https://thenevadaindependent.com/article/more-than-50-new-nevada-laws-go-into-effect-today-heres-what-to-know,"Nevada AB73 became effective Jan 1, 2026, requiring ""clear and conspicuous"" disclosure when synthetic/AI-generated media is used in political communications. Unanimously passed; gives depicted candidates injunctive relief against undisclosed AI manipulation. Part of a broader wave of state deepfake-political laws.",State-level democratic-integrity guardrails spreading; counterweight to federal inaction.,v0.1
15617d39-7e73-40ab-832d-c2b2b4324e7d,2025-12-22T00:00:00+00:00,NYC Bar Formal Opinion 2025-6 on AI transcription tools,2.N.a,1,minor,us,0.85,1,https://www.nycbar.org/reports/formal-opinion-2025-6/,"NYC Bar Association issued binding ethics guidance on lawyer use of AI transcription and note-taking tools, covering confidentiality, client consent, and supervision duties.",Major bar association codifies AI-specific duty of care for lawyers; extends professional standards into AI use.,v0.1
7bca565f-8051-45bc-b3c9-eeff5bb63d9a,2025-12-22T00:00:00+00:00,FTC sets aside Rytr consent order,2.L.c,-1,major,us,0.85,1,https://www.ftc.gov/legal-library/browse/cases-proceedings/232-3052-rytr-llc-matter,"FTC formally set aside the Rytr consent order on December 22 2025, reversing one of the flagship Operation AI Comply cases and signaling softer deceptive-AI enforcement.",Federal regulator retreating from deceptive-AI consent orders undermines consumer-protection duty-of-care layer.,v0.1
1e54622a-b7c7-4d6c-93e1-340d0e61cfcd,2025-12-18T00:00:00+00:00,UK AISI publishes Frontier AI Trends Report with eval data,1.N.b,1,major,europe,0.9,1,https://www.gov.uk/government/publications/ai-security-institute-frontier-ai-trends-report-factsheet,,State AISI publishes cross-lab eval results; cements expectation that evals should be public.,v0.1
71952441-ef1d-44b9-b323-28f412976f59,2025-12-18T00:00:00+00:00,UK AISI Frontier AI Trends Report publishes cross-lab eval results,1.D.b,1,major,europe,0.9,1,https://www.gov.uk/government/publications/ai-security-institute-frontier-ai-trends-report-factsheet,,Independent eval data from state AISI reaches public; sets disclosure standard.,v0.1
f807ebdf-0e4b-4390-907f-f366a2327ed7,2025-12-18T00:00:00+00:00,UK AISI publishes Frontier AI Trends Report with two years of model-evaluation data,6.D.c,1,minor,global,0.88,1,https://www.aisi.gov.uk/frontier-ai-trends-report,"On 18 Dec 2025 the UK AI Security Institute released its first Frontier AI Trends Report, synthesizing two years of testing 30+ frontier models. Key findings: cyber apprentice-level task success rose from <9% (2023) to ~50% (2025); first expert-level cyber task completed in 2025; models outperform PhD-level experts on chem/bio knowledge; hour-long software tasks completed >40% of the time. Shared publicly to inform the International Network's evaluation science.",Public evidence base for internationally-aligned evaluation protocols; UK continues to anchor the network's technical output.,v0.1
c7b73107-bbc8-47b7-a25f-57edd0b6cf8b,2025-12-15T00:00:00+00:00,ABA Task Force on Law and AI issues Year Two report,2.N.a,1,minor,us,0.7,1,https://www.americanbar.org/groups/leadership/office_of_the_president/artificial-intelligence/,ABA Task Force on Law and Artificial Intelligence published its Year Two report consolidating AI ethics guidance across state bars that issued AI opinions in 2025.,"Professional-standards consolidation: most state bars now have AI-specific duty rules; norm is solidifying, not just emerging.",v0.1
2dfe208e-148f-42fa-8e48-1deb538c49a3,2025-12-11T00:00:00+00:00,OpenAI publishes GPT-5.2 update system card,1.D.a,1,minor,us,0.85,1,https://openai.com/index/gpt-5-system-card-update-gpt-5-2/,,OpenAI maintains per-release system card practice through late 2025.,v0.1
3eeec14a-d151-44c9-af86-9ca636d9aa43,2025-12-11T00:00:00+00:00,Trump executive order preempts state AI laws via litigation task force,6.L.c,-1,major,us,0.85,1,https://www.whitehouse.gov/presidential-actions/2025/12/eliminating-state-law-obstruction-of-national-artificial-intelligence-policy/,On 11 Dec 2025 Trump signed EO 'Ensuring a National Policy Framework for AI' creating an AI Litigation Task Force at DOJ (established by AG memo 9 Jan 2026) to challenge state AI laws and conditioning federal grants on states not enforcing them. Colorado AI Act explicitly named. Preempts subnational compute/licensing experiments that could have aligned with international norms.,Forecloses US sub-federal compute-governance that could align with international frameworks; concentrates at minimalist federal level.,v0.1
886c7843-c78d-479d-af84-bb93aaf0e66f,2025-12-10T00:00:00+00:00,Australia bans under-16s from major social platforms,3.L.b,1,major,global,0.94,1,https://www.esafety.gov.au/about-us/industry-regulation/social-media-age-restrictions,"World-first law effective 10 Dec 2025 requires Facebook, Instagram, TikTok, Snapchat, YouTube, Reddit, X, Threads, Twitch, Kick to take reasonable steps to remove under-16 accounts. Penalties up to A$49.5M.","Hardest minor-protection law enacted anywhere; precedent being watched globally, Slovenia/Spain/Denmark considering similar.",v0.1
10190a8d-4c26-48c3-9833-620574560abf,2025-12-10T00:00:00+00:00,"International Network of AISIs renamed to emphasize measurement, not safety",6.D.c,0,minor,global,0.82,1,https://www.wired-gov.net/wg/news.nsf/articles/Efforts+to+share+best+practices+on+AI+measurement+and+evaluations+driven+forward+through+the+International+Network+for+Advanced+AI+Measurement+Evaluation+and+Science+10122025101010?open,"At the 4-5 Dec 2025 San Diego meeting, the network (launched at Seoul Summit May 2024; formally established Nov 2024) was renamed 'International Network for Advanced AI Measurement, Evaluation and Science' — widely read as a concession to keep the US (CAISI) engaged. UK took the Network Coordinator role. Australia joined after 25 Nov 2025 AU AISI announcement ($29.9M, operating early 2026). Members: AU, CA, EU, FR, JP, KE, KR, SG, UK, US.",Eval-protocol alignment continues at working level but under diluted branding; Australia accession expands but US posture remains uncertain.,v0.1
fe5b707e-2ca4-4722-bdc9-e1e265fc5c45,2025-12-05T00:00:00+00:00,EU Commission fines X €120M in first DSA non-compliance decision,3.L.a,1,major,europe,0.94,1,https://digital-strategy.ec.europa.eu/en/news/commission-fines-x-eu120-million-under-digital-services-act,"First DSA non-compliance fine (5 Dec 2025) for deceptive ""blue checkmark"" design, inadequate ad transparency, and blocked researcher access to public data.",First DSA enforcement treats deceptive verification UX as a dark pattern; establishes enforcement precedent.,v0.1
b140c39b-3937-45d8-a8cd-30c70ce13af1,2025-12-05T00:00:00+00:00,Council of EU adopts conclusions on European competitiveness in the digital decade,7.L.c,1,major,europe,0.75,1,https://www.centr.org/news/eu-updates/eu-policy-update---outlook-to-2026.html,"On Dec 5, 2025 the Council published conclusions on European Competitiveness in the Digital Decade, urging open standards, interoperability and reduced vendor lock-in in cloud, AI, cybersecurity and connectivity; asks Commission to develop common criteria for sovereign cloud services ahead of the forthcoming Cloud and AI Development Act (Commission proposal due Q1 2026).",Council-level political backing for sovereign EU compute and public AI infrastructure ahead of CADA,v0.1
97cf653f-aa66-41ba-9f84-976a1044c86c,2025-12-03T00:00:00+00:00,AI Workforce PREPARE Act introduced in US Senate,4.L.a,1,minor,us,0.78,1,https://www.congress.gov/bill/119th-congress/senate-bill/3339,"S.3339 introduced 3 Dec 2025 by Sen. Jim Banks (R-IN) with cosponsors Hassan (D-NH), Hickenlooper (D-CO), and Husted (R-OH); establishes federal AI workforce transition fund and retraining grants. Bipartisan cosponsorship signals emerging consensus.",Federal-level displacement funding mechanism; first bipartisan AI transition bill with serious cosponsors across party lines,v0.1
f8e0165a-14b8-4b3c-9cb6-3b615e0b955f,2025-12-02T00:00:00+00:00,NYC Comptroller audit finds weak AEDT bias law enforcement,4.L.c,-1,minor,us,0.85,1,https://comptroller.nyc.gov/reports/audit-report-on-the-department-of-consumer-and-worker-protection-enforcement-of-local-law-144/,Dec 2025 audit report finds only 18 of 391 surveyed NYC employers complied with Local Law 144 automated employment decision tool bias-audit requirements; enforcement gap exposed.,Notification/audit requirement exists on paper but is effectively unenforced; erodes compliance culture,v0.1
104555f8-21cb-4345-9fc6-cb466d6968b9,2025-11-25T00:00:00+00:00,Character.AI bans under-18s from open-ended chat,3.D.b,1,minor,global,0.88,1,https://fortune.com/2026/01/08/google-character-ai-settle-lawsuits-teenage-child-suicides-chatbots/,Late Nov 2025: platform blocked minors from primary chat feature after cumulative teen-suicide lawsuits. Age-assurance functionality rolled out. Critics say late and creates dependency-withdrawal risk.,"Product change driven by litigation, not well-being mission; still a rare case of a platform removing its core engagement loop for minors.",v0.1
a411f08d-b45c-49db-afb8-5743701b0deb,2025-11-17T00:00:00+00:00,House GOP eyes NDAA as vehicle to revive AI state-law preemption,7.N.c,-1,minor,us,0.75,1,https://techoversight.org/2025/11/19/zombie-ai-preemption/,"On Nov 17, 2025, House Majority Leader Scalise confirmed to Punchbowl News that House GOP leaders are exploring attaching AI preemption language to the FY26 National Defense Authorization Act. Congressional Progressive Caucus and states-rights Republicans lined up against.",Industry allies retry democratic capture via a different legislative vehicle after the 99-1 defeat,v0.1
53492168-f7cc-4dba-a132-50c251c54ad2,2025-11-13T00:00:00+00:00,Anthropic publishes political even-handedness evaluation and reports Claude Sonnet 4.5 scores,5.D.b,1,minor,global,0.85,1,https://www.anthropic.com/news/political-even-handedness,"Anthropic published a new automated method for measuring political bias on 13 Nov 2025, reporting Claude Sonnet 4.5 at 94% even-handedness (Opus 4.1 at 95%; Gemini 2.5 Pro 97%, Grok 4 96%, GPT-5 89%, Llama 4 66%). Method open-sourced so other labs and researchers can reproduce.","Bias-eval tooling is becoming standard and comparable across frontier labs. Politics-specific, but method is transferable.",v0.1
fe7f7534-415e-44b6-a71e-459c9d21e05d,2025-11-11T00:00:00+00:00,EU Parliament EMPL committee adopts algorithmic management directive call,4.N.b,1,major,europe,0.9,1,https://www.globallegalinsights.com/news/european-parliament-committee-adopts-resolution-on-algorithmic-management/,"Employment and Social Affairs Committee MEPs voted 11 Nov 2025 (41-6-4) to urge Commission to propose binding rules on algorithmic management across all sectors, extending Platform Work Directive protections to traditional employment. Full plenary endorsed the resolution 17 Dec 2025.",Worker voice institutionalized at EU level; binding framework for surveillance/monitoring limits advances,v0.1
a1240e75-af1c-4bfb-80df-8e6422d5f8d1,2025-10-28T00:00:00+00:00,Forrester: 55% of firms that replaced workers with AI regret the decision,4.N.a,1,minor,global,0.82,1,https://www.forrester.com/blogs/predictions-2026-generative-ai/,"Forrester Predictions 2026 report finds majority of enterprises that cut headcount for AI report buyer's remorse; productivity gains overestimated, rehiring underway.",Data-backed industry acknowledgment that replacement narrative oversold; shifts mainstream discourse,v0.1
